Fecha,Numero,Loteria
2018-08-01,471,Astro luna
2018-08-01,866,Dorado tarde
2018-08-02,844,Cash noche
2018-08-02,299,Play noche
2018-08-02,2,Astro luna
2018-08-02,368,Paisita 2
2018-08-02,83,Manizales
2018-08-03,701,Chontico noche
2018-08-03,978,Paisita 2
2018-08-03,599,Pijao
2018-08-04,578,Astro luna
2018-08-04,888,Risaralda
2018-08-04,287,Dorado tarde
2018-08-05,886,Ant 1
2018-08-05,678,Paisita 3
2018-08-06,335,Ant 1
2018-08-06,723,Astro sol
2018-08-06,610,Paisita 2
2018-08-07,777,Ant 1
2018-08-07,806,Astro luna
2018-08-07,222,Cafetero noche
2018-08-07,501,Paisita 2
2018-08-07,177,Cruz roja
2018-08-08,347,Play noche
2018-08-08,368,Ant 1
2018-08-08,111,Meta
2018-08-09,372,Play día
2018-08-09,105,Astro luna
2018-08-09,882,Bogotá
2018-08-09,926,Chontico día
2018-08-09,803,Paisita 1
2018-08-10,417,Ant 2
2018-08-10,578,Pijao
2018-08-10,880,Quindio
2018-08-11,879,Risaralda
2018-08-11,372,Santander
2018-08-11,339,Dorado tarde
2018-08-12,490,Ant 2
2018-08-12,203,Cafetero noche
2018-08-12,377,Chontico día
2018-08-12,876,Paisita 1
2018-08-13,347,Astro luna
2018-08-13,278,Chontico día
2018-08-13,827,Dorado tarde
2018-08-14,950,Dorado tarde
2018-08-15,615,Astro luna
2018-08-15,296,Chontico noche
2018-08-15,994,Dorado día
2018-08-15,499,Meta
2018-08-16,590,Play noche
2018-08-16,377,Chontico noche
2018-08-16,327,Chontico día
2018-08-16,100,Dorado tarde
2018-08-17,222,Ant 1
2018-08-17,363,Paisita 2
2018-08-17,668,Paisita 1
2018-08-17,459,Dorado tarde
2018-08-18,505,Ant 1
2018-08-18,844,Chontico noche
2018-08-18,768,Dorado noche
2018-08-18,803,Dorado tarde
2018-08-19,517,Cash día
2018-08-19,385,Chontico día
2018-08-19,372,Paisita 1
2018-08-20,415,Ant 1
2018-08-20,734,Cafetero noche
2018-08-20,450,Paisita 2
2018-08-21,399,Chontico noche
2018-08-21,562,Pijao
2018-08-21,308,Paisita 1
2018-08-21,543,Dorado tarde
2018-08-22,955,Ant 2
2018-08-22,459,Astro luna
2018-08-22,100,Paisita 2
2018-08-22,456,Huila
2018-08-23,910,Astro sol
2018-08-23,501,Pijao
2018-08-23,714,Manizales
2018-08-24,113,Play noche
2018-08-24,625,Ant 1
2018-08-24,100,Chontico noche
2018-08-24,553,Pijao
2018-08-24,474,Paisita 1
2018-08-24,56,Dorado tarde
2018-08-25,526,Cash día
2018-08-25,321,Boyacá
2018-08-25,574,Paisita 1
2018-08-25,61,Dorado tarde
2018-08-26,15,Cash noche
2018-08-26,165,Paisita 1
2018-08-27,830,Ant 2
2018-08-27,44,Astro sol
2018-08-27,955,Astro luna
2018-08-27,807,Cafetero noche
2018-08-28,368,Astro sol
2018-08-28,323,Cundinamarca
2018-08-28,526,Chontico día
2018-08-29,352,Pijao
2018-08-30,615,Play día
2018-08-30,299,Play noche
2018-08-30,553,Cafetero noche
2018-08-30,744,Pijao
2018-08-30,701,Manizales
2018-08-30,337,Paisita 1
2018-08-31,960,Cash día
2018-08-31,962,Play día
2018-08-31,808,Medellín
2018-08-31,818,Chontico día
2018-09-01,277,Cash día
2018-09-01,959,Play día
2018-09-01,471,Ant 2
2018-09-01,44,Santander
2018-09-02,509,Ant 2
2018-09-02,377,Pijao
2018-09-02,954,Paisita 1
2018-09-03,758,Play día
2018-09-03,450,Play noche
2018-09-03,358,Ant 2
2018-09-04,538,Cash día
2018-09-04,866,Ant 2
2018-09-04,269,Cundinamarca
2018-09-04,456,Dorado tarde
2018-09-05,311,Ant 1
2018-09-05,27,Valle
2018-09-06,744,Ant 2
2018-09-06,722,Dorado día
2018-09-06,517,Pijao
2018-09-07,354,Play día
2018-09-07,269,Astro sol
2018-09-07,165,Dorado día
2018-09-07,61,Paisita 1
2018-09-08,505,Cash día
2018-09-08,55,Cafetero noche
2018-09-08,844,Pijao
2018-09-09,377,Play noche
2018-09-09,287,Chontico día
2018-09-10,758,Play noche
2018-09-10,233,Chontico noche
2018-09-10,722,Tolima
2018-09-11,113,Cash noche
2018-09-11,256,Chontico noche
2018-09-12,423,Meta
2018-09-12,490,Huila
2018-09-12,678,Dorado tarde
2018-09-13,543,Astro sol
2018-09-13,822,Manizales
2018-09-14,625,Ant 2
2018-09-14,555,Paisita 2
2018-09-14,321,Medellín
2018-09-14,533,Quindio
2018-09-15,15,Cash noche
2018-09-15,302,Chontico noche
2018-09-15,83,Pijao
2018-09-15,499,Risaralda
2018-09-16,400,Cash día
2018-09-16,91,Chontico noche
2018-09-16,372,Paisita 2
2018-09-16,352,Chontico día
2018-09-17,500,Chontico noche
2018-09-17,317,Dorado día
2018-09-17,444,Paisita 1
2018-09-18,878,Astro sol
2018-09-18,372,Astro luna
2018-09-18,929,Dorado día
2018-09-18,105,Paisita 2
2018-09-18,450,Cundinamarca
2018-09-18,710,Chontico día
2018-09-18,844,Dorado tarde
2018-09-19,133,Play noche
2018-09-19,818,Ant 2
2018-09-19,862,Meta
2018-09-19,955,Huila
2018-09-20,872,Chontico noche
2018-09-20,377,Pijao
2018-09-20,474,Dorado tarde
2018-09-21,744,Cash noche
2018-09-21,490,Ant 2
2018-09-21,830,Cafetero noche
2018-09-21,311,Paisita 2
2018-09-21,557,Quindio
2018-09-23,722,Cash noche
2018-09-23,354,Play día
2018-09-23,945,Ant 2
2018-09-23,876,Pijao
2018-09-24,901,Cash día
2018-09-24,818,Ant 2
2018-09-24,311,Astro luna
2018-09-24,170,Tolima
2018-09-25,732,Cash día
2018-09-25,372,Play día
2018-09-25,872,Ant 1
2018-09-25,501,Astro sol
2018-09-25,785,Cundinamarca
2018-09-25,335,Chontico día
2018-09-25,100,Dorado tarde
2018-09-26,714,Play día
2018-09-26,516,Cafetero noche
2018-09-26,734,Chontico día
2018-09-27,404,Bogotá
2018-09-27,827,Dorado tarde
2018-09-28,599,Astro luna
2018-09-28,230,Paisita 2
2018-09-29,615,Ant 1
2018-09-29,668,Ant 2
2018-09-29,625,Astro luna
2018-09-29,806,Dorado noche
2018-09-29,509,Risaralda
2018-09-30,105,Play día
2018-09-30,549,Ant 2
2018-09-30,437,Paisita 1
2018-10-01,803,Dorado tarde
2018-10-02,510,Play noche
2018-10-02,289,Ant 1
2018-10-02,560,Cafetero noche
2018-10-02,889,Chontico noche
2018-10-02,409,Cruz roja
2018-10-02,978,Chontico día
2018-10-03,62,Astro sol
2018-10-03,505,Paisita 2
2018-10-03,84,Huila
2018-10-04,302,Play día
2018-10-04,456,Astro sol
2018-10-04,299,Pijao
2018-10-04,321,Manizales
2018-10-05,668,Cash noche
2018-10-05,71,Ant 2
2018-10-05,17,Astro luna
2018-10-05,758,Cafetero noche
2018-10-06,710,Cash día
2018-10-06,615,Cash noche
2018-10-06,666,Cafetero noche
2018-10-07,533,Cash día
2018-10-07,777,Paisita 3
2018-10-08,744,Cash noche
2018-10-08,886,Ant 1
2018-10-08,385,Cafetero noche
2018-10-08,808,Pijao
2018-10-08,273,Paisita 1
2018-10-09,472,Ant 2
2018-10-09,822,Cafetero noche
2018-10-09,744,Chontico noche
2018-10-09,44,Paisita 1
2018-10-10,327,Paisita 2
2018-10-10,433,Pijao
2018-10-11,352,Cash día
2018-10-11,23,Cash noche
2018-10-11,701,Play noche
2018-10-11,278,Ant 1
2018-10-11,347,Astro luna
2018-10-11,444,Cafetero noche
2018-10-11,449,Dorado día
2018-10-11,999,Pijao
2018-10-12,91,Cafetero noche
2018-10-12,273,Medellín
2018-10-12,471,Dorado tarde
2018-10-13,213,Play noche
2018-10-13,862,Cafetero noche
2018-10-13,331,Paisita 2
2018-10-13,213,Cauca
2018-10-14,471,Dorado noche
2018-10-15,44,Cafetero noche
2018-10-16,417,Cafetero noche
2018-10-16,278,Chontico día
2018-10-17,559,Cash noche
2018-10-17,88,Ant 2
2018-10-17,233,Astro luna
2018-10-17,299,Dorado día
2018-10-17,437,Meta
2018-10-18,351,Cash día
2018-10-18,77,Cafetero noche
2018-10-18,77,Bogotá
2018-10-19,701,Cafetero noche
2018-10-19,352,Dorado día
2018-10-19,741,Paisita 2
2018-10-19,879,Dorado tarde
2018-10-20,943,Ant 1
2018-10-20,978,Ant 2
2018-10-20,741,Cafetero noche
2018-10-21,517,Cash noche
2018-10-21,2,Play noche
2018-10-21,273,Cafetero noche
2018-10-22,444,Cafetero noche
2018-10-22,358,Paisita 2
2018-10-23,368,Play noche
2018-10-23,296,Ant 1
2018-10-23,557,Cafetero noche
2018-10-23,256,Pijao
2018-10-24,876,Play día
2018-10-24,516,Ant 1
2018-10-24,553,Astro luna
2018-10-24,701,Meta
2018-10-24,777,Chontico día
2018-10-24,954,Paisita 1
2018-10-25,200,Astro sol
2018-10-25,450,Astro luna
2018-10-26,459,Play noche
2018-10-26,465,Dorado día
2018-10-26,177,Pijao
2018-10-26,230,Quindio
2018-10-27,728,Ant 2
2018-10-27,98,Astro luna
2018-10-27,960,Pijao
2018-10-27,533,Paisita 1
2018-10-27,872,Dorado tarde
2018-10-28,758,Cash noche
2018-10-28,405,Astro luna
2018-10-29,465,Play día
2018-10-29,994,Pijao
2018-10-29,459,Chontico día
2018-10-29,559,Dorado tarde
2018-10-30,945,Astro sol
2018-10-30,498,Cafetero noche
2018-10-30,578,Chontico noche
2018-10-30,599,Chontico día
2018-10-30,559,Dorado tarde
2018-10-31,806,Astro luna
2018-10-31,98,Chontico noche
2018-10-31,55,Dorado día
2018-10-31,822,Paisita 2
2018-11-01,200,Cash noche
2018-11-01,358,Ant 1
2018-11-01,105,Astro sol
2018-11-01,879,Pijao
2018-11-01,526,Chontico día
2018-11-01,853,Dorado tarde
2018-11-02,728,Cash día
2018-11-02,723,Play día
2018-11-02,308,Quindio
2018-11-02,904,Dorado tarde
2018-11-03,287,Paisita 2
2018-11-03,83,Santander
2018-11-03,351,Chontico día
2018-11-04,377,Astro luna
2018-11-04,910,Cafetero noche
2018-11-04,65,Paisita 1
2018-11-05,160,Cash día
2018-11-05,582,Paisita 2
2018-11-06,806,Cafetero noche
2018-11-06,539,Dorado día
2018-11-06,615,Tolima
2018-11-07,133,Cash noche
2018-11-07,354,Ant 1
2018-11-07,615,Chontico noche
2018-11-08,269,Play noche
2018-11-08,549,Pijao
2018-11-09,437,Play día
2018-11-09,734,Chontico noche
2018-11-09,538,Dorado día
2018-11-09,471,Medellín
2018-11-09,27,Dorado tarde
2018-11-10,405,Astro luna
2018-11-10,625,Cauca
2018-11-10,543,Santander
2018-11-10,768,Chontico día
2018-11-10,165,Dorado tarde
2018-11-11,557,Cash día
2018-11-11,415,Paisita 2
2018-11-11,553,Paisita 1
2018-11-12,994,Cash noche
2018-11-12,758,Astro luna
2018-11-12,546,Cafetero noche
2018-11-12,688,Tolima
2018-11-12,888,Chontico día
2018-11-13,465,Astro sol
2018-11-13,200,Cundinamarca
2018-11-14,615,Cafetero noche
2018-11-14,668,Meta
2018-11-14,277,Paisita 1
2018-11-14,625,Dorado tarde
2018-11-15,785,Play noche
2018-11-15,944,Ant 2
2018-11-15,994,Astro luna
2018-11-15,785,Bogotá
2018-11-16,732,Cash día
2018-11-16,100,Astro sol
2018-11-16,622,Astro luna
2018-11-16,927,Chontico noche
2018-11-16,437,Paisita 2
2018-11-16,111,Pijao
2018-11-16,91,Medellín
2018-11-16,417,Dorado tarde
2018-11-17,0,Dorado noche
2018-11-17,296,Paisita 2
2018-11-18,615,Paisita 1
2018-11-19,433,Dorado día
2018-11-19,317,Dorado tarde
2018-11-20,501,Ant 2
2018-11-20,337,Chontico día
2018-11-21,853,Play día
2018-11-21,803,Cafetero noche
2018-11-21,994,Dorado día
2018-11-21,321,Paisita 1
2018-11-22,61,Cash noche
2018-11-22,878,Bogotá
2018-11-22,555,Manizales
2018-11-22,335,Dorado tarde
2018-11-23,880,Chontico noche
2018-11-23,982,Paisita 2
2018-11-23,785,Chontico día
2018-11-24,37,Play noche
2018-11-24,955,Dorado día
2018-11-24,988,Paisita 2
2018-11-24,945,Cauca
2018-11-24,490,Santander
2018-11-25,582,Ant 2
2018-11-25,471,Astro luna
2018-11-25,278,Chontico noche
2018-11-25,17,Dorado noche
2018-11-26,331,Cash noche
2018-11-26,954,Play noche
2018-11-26,944,Ant 1
2018-11-26,65,Ant 2
2018-11-26,668,Astro sol
2018-11-26,327,Chontico día
2018-11-27,400,Play día
2018-11-27,944,Ant 1
2018-11-27,177,Cafetero noche
2018-11-27,354,Dorado día
2018-11-27,323,Cundinamarca
2018-11-27,574,Chontico día
2018-11-27,543,Paisita 1
2018-11-27,299,Dorado tarde
2018-11-28,755,Ant 2
2018-11-28,803,Valle
2018-11-28,404,Meta
2018-11-28,543,Paisita 1
2018-11-29,165,Play día
2018-11-29,960,Astro luna
2018-11-29,982,Dorado día
2018-11-29,311,Paisita 2
2018-11-29,509,Bogotá
2018-11-29,222,Chontico día
2018-11-30,409,Cash noche
2018-11-30,404,Astro sol
2018-11-30,862,Astro luna
2018-11-30,678,Medellín
2018-12-01,498,Play día
2018-12-01,562,Cafetero noche
2018-12-01,522,Dorado día
2018-12-01,710,Pijao
2018-12-01,177,Boyacá
2018-12-01,886,Cauca
2018-12-01,56,Risaralda
2018-12-02,91,Play noche
2018-12-02,803,Paisita 3
2018-12-02,65,Chontico día
2018-12-03,962,Cash noche
2018-12-03,599,Play día
2018-12-03,37,Paisita 1
2018-12-04,929,Play día
2018-12-04,265,Cafetero noche
2018-12-04,813,Dorado día
2018-12-05,385,Astro luna
2018-12-05,622,Dorado tarde
2018-12-06,714,Chontico noche
2018-12-06,562,Chontico día
2018-12-07,56,Cash noche
2018-12-07,15,Play día
2018-12-07,265,Astro sol
2018-12-07,960,Chontico noche
2018-12-07,45,Dorado día
2018-12-07,959,Paisita 1
2018-12-08,311,Cash noche
2018-12-08,450,Astro luna
2018-12-08,732,Cafetero noche
2018-12-08,409,Pijao
2018-12-08,404,Risaralda
2018-12-09,880,Cash día
2018-12-09,827,Play día
2018-12-09,960,Cafetero noche
2018-12-10,111,Cafetero noche
2018-12-10,456,Paisita 2
2018-12-10,269,Chontico día
2018-12-11,111,Ant 2
2018-12-11,827,Cafetero noche
2018-12-11,889,Dorado día
2018-12-12,901,Cash día
2018-12-12,352,Cash noche
2018-12-12,278,Huila
2018-12-13,723,Cash día
2018-12-13,84,Cash noche
2018-12-13,655,Dorado día
2018-12-13,94,Paisita 1
2018-12-14,553,Cash noche
2018-12-14,289,Play noche
2018-12-14,741,Ant 1
2018-12-14,165,Ant 2
2018-12-14,788,Chontico noche
2018-12-14,71,Chontico día
2018-12-14,323,Dorado tarde
2018-12-15,559,Dorado día
2018-12-15,560,Dorado noche
2018-12-15,37,Boyacá
2018-12-15,857,Cauca
2018-12-15,582,Dorado tarde
2018-12-16,516,Cash noche
2018-12-16,339,Dorado noche
2018-12-16,809,Chontico día
2018-12-17,549,Play día
2018-12-17,818,Ant 1
2018-12-17,311,Chontico día
2018-12-17,2,Paisita 1
2018-12-18,522,Play noche
2018-12-18,655,Ant 1
2018-12-19,474,Play día
2018-12-19,111,Pijao
2018-12-20,358,Play noche
2018-12-20,317,Ant 1
2018-12-20,200,Astro luna
2018-12-20,610,Cafetero noche
2018-12-20,372,Dorado día
2018-12-20,8,Meta
2018-12-20,994,Dorado tarde
2018-12-22,509,Cash día
2018-12-22,818,Cash noche
2018-12-22,559,Ant 1
2018-12-22,337,Ant 2
2018-12-22,256,Astro luna
2018-12-22,44,Dorado día
2018-12-22,409,Paisita 2
2018-12-22,668,Cauca
2018-12-23,522,Cash día
2018-12-23,886,Cash noche
2018-12-23,472,Play noche
2018-12-23,289,Ant 2
2018-12-23,944,Paisita 2
2018-12-23,311,Pijao
2018-12-23,610,Chontico día
2018-12-24,459,Cash día
2018-12-24,404,Astro sol
2018-12-24,160,Pijao
2018-12-25,516,Ant 2
2018-12-25,866,Cafetero noche
2018-12-25,929,Paisita 1
2018-12-26,803,Cash día
2018-12-26,955,Play noche
2018-12-26,830,Cafetero noche
2018-12-26,449,Valle
2018-12-26,892,Paisita 1
2018-12-27,353,Cash día
2018-12-27,472,Ant 1
2018-12-27,56,Cafetero noche
2018-12-28,574,Cash día
2018-12-28,722,Ant 1
2018-12-28,472,Dorado tarde
2018-12-29,888,Cash día
2018-12-29,337,Play noche
2018-12-29,456,Ant 2
2018-12-29,543,Dorado día
2018-12-30,363,Ant 1
2018-12-30,317,Paisita 1
2018-12-31,590,Cafetero noche
2018-12-31,423,Dorado día
2019-01-01,732,Cash día
2019-01-01,433,Cundinamarca
2019-01-02,982,Astro sol
2019-01-02,302,Cafetero noche
2019-01-02,813,Chontico noche
2019-01-02,546,Dorado tarde
2019-01-03,857,Cash noche
2019-01-03,741,Paisita 1
2019-01-04,105,Play día
2019-01-04,655,Ant 2
2019-01-04,722,Astro luna
2019-01-04,71,Cafetero noche
2019-01-05,449,Play día
2019-01-05,853,Dorado noche
2019-01-05,8,Cauca
2019-01-06,741,Play noche
2019-01-06,622,Cafetero noche
2019-01-06,710,Paisita 2
2019-01-08,287,Chontico día
2019-01-09,555,Valle
2019-01-10,8,Cash noche
2019-01-10,113,Astro luna
2019-01-10,857,Cafetero noche
2019-01-10,471,Chontico noche
2019-01-10,546,Manizales
2019-01-10,15,Dorado tarde
2019-01-11,133,Ant 1
2019-01-11,337,Astro luna
2019-01-11,755,Paisita 2
2019-01-11,500,Medellín
2019-01-11,625,Paisita 1
2019-01-12,65,Cash día
2019-01-12,768,Play día
2019-01-12,943,Astro sol
2019-01-12,433,Dorado noche
2019-01-12,538,Boyacá
2019-01-12,999,Risaralda
2019-01-12,999,Paisita 1
2019-01-13,559,Chontico noche
2019-01-13,768,Paisita 3
2019-01-13,317,Paisita 1
2019-01-14,857,Cash día
2019-01-14,882,Astro sol
2019-01-14,347,Astro luna
2019-01-14,876,Dorado día
2019-01-14,599,Pijao
2019-01-15,999,Cash día
2019-01-15,546,Play noche
2019-01-15,8,Pijao
2019-01-15,91,Chontico día
2019-01-15,474,Dorado tarde
2019-01-16,543,Cash noche
2019-01-16,55,Play noche
2019-01-16,853,Ant 2
2019-01-16,882,Paisita 2
2019-01-16,758,Pijao
2019-01-16,560,Valle
2019-01-16,555,Chontico día
2019-01-16,62,Paisita 1
2019-01-17,54,Play día
2019-01-18,278,Cash día
2019-01-18,945,Cafetero noche
2019-01-18,688,Dorado día
2019-01-18,400,Chontico día
2019-01-19,954,Cash noche
2019-01-19,256,Play noche
2019-01-19,324,Ant 2
2019-01-19,331,Astro sol
2019-01-19,510,Dorado noche
2019-01-19,433,Dorado tarde
2019-01-20,111,Ant 1
2019-01-20,889,Astro luna
2019-01-21,526,Cash día
2019-01-21,27,Paisita 2
2019-01-21,501,Tolima
2019-01-21,872,Chontico día
2019-01-21,474,Paisita 1
2019-01-22,277,Cash noche
2019-01-22,572,Play día
2019-01-22,610,Cafetero noche
2019-01-22,289,Chontico noche
2019-01-22,533,Cundinamarca
2019-01-22,539,Dorado tarde
2019-01-23,465,Cash noche
2019-01-23,498,Huila
2019-01-24,4,Dorado tarde
2019-01-25,904,Cash día
2019-01-25,910,Ant 1
2019-01-25,926,Astro sol
2019-01-25,56,Chontico noche
2019-01-25,886,Dorado día
2019-01-25,879,Chontico día
2019-01-26,827,Cash día
2019-01-26,723,Cash noche
2019-01-26,830,Paisita 2
2019-01-27,459,Ant 1
2019-01-27,559,Ant 2
2019-01-27,385,Cafetero noche
2019-01-27,818,Paisita 2
2019-01-27,351,Paisita 3
2019-01-28,133,Paisita 1
2019-01-28,15,Dorado tarde
2019-01-29,23,Cafetero noche
2019-01-29,509,Chontico noche
2019-01-29,582,Pijao
2019-01-29,311,Cruz roja
2019-01-30,289,Play día
2019-01-30,926,Dorado día
2019-01-30,98,Valle
2019-01-30,327,Meta
2019-01-31,230,Play noche
2019-01-31,741,Cafetero noche
2019-01-31,590,Pijao
2019-01-31,701,Bogotá
2019-02-01,203,Ant 1
2019-02-01,574,Astro luna
2019-02-01,2,Dorado día
2019-02-01,882,Paisita 2
2019-02-01,399,Paisita 1
2019-02-02,559,Play noche
2019-02-02,471,Ant 1
2019-02-02,278,Dorado noche
2019-02-02,543,Risaralda
2019-02-03,876,Ant 1
2019-02-04,768,Cash noche
2019-02-04,710,Play noche
2019-02-04,444,Ant 2
2019-02-04,732,Astro sol
2019-02-04,857,Pijao
2019-02-04,758,Dorado tarde
2019-02-05,734,Chontico día
2019-02-05,960,Dorado tarde
2019-02-06,351,Play día
2019-02-06,327,Ant 1
2019-02-06,56,Ant 2
2019-02-06,714,Cafetero noche
2019-02-06,516,Dorado día
2019-02-07,886,Play día
2019-02-07,758,Play noche
2019-02-07,988,Cafetero noche
2019-02-07,29,Paisita 2
2019-02-07,732,Pijao
2019-02-07,722,Dorado tarde
2019-02-08,822,Play día
2019-02-08,988,Paisita 1
2019-02-09,334,Cash día
2019-02-09,722,Ant 2
2019-02-09,71,Paisita 2
2019-02-09,526,Risaralda
2019-02-09,927,Santander
2019-02-10,339,Astro luna
2019-02-10,978,Paisita 3
2019-02-11,62,Play día
2019-02-11,809,Ant 1
2019-02-11,354,Dorado día
2019-02-11,404,Chontico día
2019-02-12,943,Cash noche
2019-02-12,809,Play día
2019-02-12,296,Chontico noche
2019-02-12,498,Cundinamarca
2019-02-12,857,Paisita 1
2019-02-12,333,Dorado tarde
2019-02-13,351,Paisita 2
2019-02-13,954,Valle
2019-02-13,465,Huila
2019-02-13,509,Dorado tarde
2019-02-14,853,Cash noche
2019-02-14,526,Paisita 2
2019-02-14,539,Manizales
2019-02-15,91,Astro sol
2019-02-15,582,Cafetero noche
2019-02-15,574,Dorado día
2019-02-15,444,Pijao
2019-02-15,803,Medellín
2019-02-15,734,Quindio
2019-02-15,582,Chontico día
2019-02-15,901,Paisita 1
2019-02-15,714,Dorado tarde
2019-02-16,557,Play día
2019-02-16,471,Ant 1
2019-02-16,538,Chontico noche
2019-02-16,417,Dorado día
2019-02-16,354,Dorado noche
2019-02-16,409,Santander
2019-02-16,734,Dorado tarde
2019-02-18,77,Dorado día
2019-02-18,471,Paisita 2
2019-02-18,866,Paisita 1
2019-02-19,678,Ant 1
2019-02-19,311,Astro luna
2019-02-20,273,Cash noche
2019-02-20,582,Play día
2019-02-20,994,Astro luna
2019-02-20,905,Dorado día
2019-02-20,177,Huila
2019-02-21,768,Ant 2
2019-02-21,955,Astro luna
2019-02-21,353,Dorado día
2019-02-21,526,Bogotá
2019-02-22,517,Cash día
2019-02-22,203,Cash noche
2019-02-22,233,Astro luna
2019-02-22,44,Dorado día
2019-02-22,321,Quindio
2019-02-23,807,Ant 1
2019-02-24,347,Chontico noche
2019-02-24,857,Chontico día
2019-02-25,678,Play día
2019-02-25,433,Play noche
2019-02-26,929,Cash noche
2019-02-26,808,Astro sol
2019-02-26,308,Dorado tarde
2019-02-27,500,Cash día
2019-02-27,498,Play noche
2019-02-27,701,Astro sol
2019-02-27,734,Chontico noche
2019-02-27,741,Paisita 2
2019-02-27,77,Valle
2019-02-28,827,Ant 1
2019-02-28,853,Astro luna
2019-02-28,165,Bogotá
2019-03-01,945,Cash día
2019-03-01,788,Cash noche
2019-03-01,955,Astro luna
2019-03-01,351,Paisita 2
2019-03-01,988,Pijao
2019-03-01,723,Quindio
2019-03-01,2,Paisita 1
2019-03-02,853,Ant 1
2019-03-02,732,Astro luna
