2016-10-29,2210
2016-10-30,1958
2016-10-31,0278
2016-11-01,2541
2016-11-02,3913
2016-11-03,7237
2016-11-04,0101
2016-11-05,5793
2016-11-06,8923
2016-11-07,0860
2016-11-08,1478
2016-11-09,7201
2016-11-10,1874
2016-11-11,9361
2016-11-12,1921
2016-11-13,3088
2016-11-14,0355
2016-11-15,9489
2016-11-16,0847
2016-11-17,7480
2016-11-18,4943
2016-11-19,4978
2016-11-20,1414
2016-11-21,0821
2016-11-22,8185
2016-11-23,4168
2016-11-24,3296
2016-11-25,8885
2016-11-26,0516
2016-11-27,7092
2016-11-28,8917
2016-11-29,2435
2016-11-30,5894
2016-12-01,8007
2016-12-02,2407
2016-12-03,6728
2016-12-04,7380
2016-12-05,0131
2016-12-06,8410
2016-12-07,9107
2016-12-08,3817
2016-12-09,5569
2016-12-10,6090
2016-12-11,5217
2016-12-12,6358
2016-12-13,1753
2016-12-14,4204
2016-12-15,1649
2016-12-16,1228
2016-12-17,9661
2016-12-18,1503
2016-12-19,8897
2016-12-20,5196
2016-12-21,2763
2016-12-22,5021
2016-12-23,9173
2016-12-24,3354
2016-12-25,3639
2016-12-26,6005
2016-12-27,4556
2016-12-28,3374
2016-12-29,9948
2016-12-30,7812
2016-12-31,6046
2017-01-01,1766
2017-01-02,0184
2017-01-03,2298
2017-01-04,1847
2017-01-05,8069
2017-01-06,0816
2017-01-07,8946
2017-01-08,9804
2017-01-09,9255
2017-01-10,1944
2017-01-11,0634
2017-01-12,8484
2017-01-13,4916
2017-01-14,6247
2017-01-15,6713
2017-01-16,5414
2017-01-17,3868
2017-01-18,3868
2017-01-19,2058
2017-01-20,7501
2017-01-21,5246
2017-01-22,6593
2017-01-23,9841
2017-01-24,9751
2017-01-25,0360
2017-01-26,1867
2017-01-27,2634
2017-01-28,6816
2017-01-29,5457
2017-01-30,0582
2017-01-31,9944
2017-02-01,7065
2017-02-02,6944
2017-02-03,2320
2017-02-04,7749
2017-02-05,3755
2017-02-06,9022
2017-02-07,7018
2017-02-08,8682
2017-02-09,4416
2017-02-10,8755
2017-02-11,2112
2017-02-12,8167
2017-02-13,7716
2017-02-14,0343
2017-02-15,8215
2017-02-16,5527
2017-02-17,4654
2017-02-18,9348
2017-02-19,1176
2017-02-20,9129
2017-02-21,9571
2017-02-22,1455
2017-02-23,3587
2017-02-24,8527
2017-02-25,8891
2017-02-26,5716
2017-02-27,7682
2017-02-28,2412
2017-03-01,7182
2017-03-02,5218
2017-03-03,3111
2017-03-04,6420
2017-03-05,6042
2017-03-06,9226
2017-03-07,0390
2017-03-08,6741
2017-03-09,7165
2017-03-10,5438
2017-03-11,0205
2017-03-12,3202
2017-03-13,6032
2017-03-14,9818
2017-03-15,7484
2017-03-16,6655
2017-03-17,3810
2017-03-18,4596
2017-03-19,5488
2017-03-20,1317
2017-03-21,8895
2017-03-22,6531
2017-03-23,9571
2017-03-24,0559
2017-03-25,9337
2017-03-26,1749
2017-03-27,7289
2017-03-28,4815
2017-03-29,8455
2017-03-30,0765
2017-03-31,0516
2017-04-01,0381
